wavelength_nm,value,class,source_image,sample_id
1432.54,0.0076,contaminated,13,p313
1437.98,0.0074,contaminated,13,p313
1443.43,0.0071,contaminated,13,p313
1448.87,0.0068,contaminated,13,p313
1454.31,0.0065,contaminated,13,p313
1459.75,0.0062,contaminated,13,p313
1465.19,0.0059,contaminated,13,p313
1470.63,0.0057,contaminated,13,p313
1476.07,0.0054,contaminated,13,p313
1481.51,0.0051,contaminated,13,p313
1486.95,0.0048,contaminated,13,p313
1492.39,0.0045,contaminated,13,p313
1497.83,0.0031,contaminated,13,p313
1503.27,0.0037,contaminated,13,p313
1508.71,0.0034,contaminated,13,p313
1514.15,0.0044,contaminated,13,p313
1519.59,0.0047,contaminated,13,p313
1525.03,0.0043,contaminated,13,p313
1530.47,0.0044,contaminated,13,p313
1535.91,0.0052,contaminated,13,p313
1541.35,0.0044,contaminated,13,p313
1546.8,0.0054,contaminated,13,p313
1552.24,0.005,contaminated,13,p313
1557.68,0.0048,contaminated,13,p313
1563.12,0.0057,contaminated,13,p313
1568.56,0.0048,contaminated,13,p313
1574.0,0.0051,contaminated,13,p313
1579.44,0.0054,contaminated,13,p313
1584.88,0.0058,contaminated,13,p313
1590.32,0.005,contaminated,13,p313
1595.76,0.0058,contaminated,13,p313
1601.2,0.0054,contaminated,13,p313
1606.64,0.0062,contaminated,13,p313
1612.08,0.0055,contaminated,13,p313
1617.52,0.0053,contaminated,13,p313
1622.96,0.0054,contaminated,13,p313
1628.4,0.0057,contaminated,13,p313
1633.84,0.0057,contaminated,13,p313
1639.28,0.0053,contaminated,13,p313
1644.72,0.0055,contaminated,13,p313
1650.17,0.0053,contaminated,13,p313
1655.61,0.0057,contaminated,13,p313
1661.05,0.0062,contaminated,13,p313
1666.49,0.0056,contaminated,13,p313
1671.93,0.0059,contaminated,13,p313
1677.37,0.0053,contaminated,13,p313
1682.81,0.0058,contaminated,13,p313
1688.25,0.0044,contaminated,13,p313
1693.69,0.0064,contaminated,13,p313
1699.13,0.0055,contaminated,13,p313
1704.57,0.0043,contaminated,13,p313
1710.01,0.0057,contaminated,13,p313
1715.45,0.0051,contaminated,13,p313
1720.89,0.0061,contaminated,13,p313
1726.33,0.0055,contaminated,13,p313
1731.77,0.0044,contaminated,13,p313
1737.21,0.005,contaminated,13,p313
1742.65,0.0048,contaminated,13,p313
1748.09,0.0045,contaminated,13,p313
1753.54,0.0047,contaminated,13,p313
1758.98,0.0007,contaminated,13,p313
1764.42,0.0039,contaminated,13,p313
1769.86,0.0035,contaminated,13,p313
1775.3,0.0039,contaminated,13,p313
1780.74,0.0039,contaminated,13,p313
1786.18,0.0039,contaminated,13,p313
1791.62,0.0038,contaminated,13,p313
1797.06,0.0038,contaminated,13,p313
1802.5,0.0037,contaminated,13,p313
1807.94,0.0037,contaminated,13,p313
1813.38,0.0037,contaminated,13,p313
1818.82,0.0036,contaminated,13,p313
1824.26,0.0036,contaminated,13,p313
1829.7,0.0035,contaminated,13,p313
1835.14,0.0035,contaminated,13,p313
1840.58,0.0035,contaminated,13,p313
1846.02,0.0034,contaminated,13,p313
1851.46,0.0034,contaminated,13,p313
1856.91,0.0033,contaminated,13,p313
1862.35,0.0033,contaminated,13,p313
1867.79,0.0033,contaminated,13,p313
1873.23,0.0032,contaminated,13,p313
1878.67,0.0032,contaminated,13,p313
1884.11,0.0032,contaminated,13,p313
1889.55,0.0031,contaminated,13,p313
1894.99,0.0031,contaminated,13,p313
1900.43,0.003,contaminated,13,p313
1905.87,0.003,contaminated,13,p313
1911.31,0.003,contaminated,13,p313
1916.75,0.0029,contaminated,13,p313
1922.19,0.0029,contaminated,13,p313
1927.63,0.0029,contaminated,13,p313
1933.07,0.0028,contaminated,13,p313
1938.51,0.0028,contaminated,13,p313
1943.95,0.0028,contaminated,13,p313
1949.39,0.0027,contaminated,13,p313
1954.83,0.0027,contaminated,13,p313
1960.28,0.0026,contaminated,13,p313
1965.72,0.0026,contaminated,13,p313
1971.16,0.0026,contaminated,13,p313
1976.6,0.0025,contaminated,13,p313
1982.04,0.0025,contaminated,13,p313
1987.48,0.0025,contaminated,13,p313
1992.92,0.0024,contaminated,13,p313
1998.36,0.0335,contaminated,13,p313
2003.8,0.0534,contaminated,13,p313
2009.24,0.0416,contaminated,13,p313
2014.68,0.0501,contaminated,13,p313
2020.12,0.0,contaminated,13,p313
2025.56,0.0024,contaminated,13,p313
2031.0,0.0036,contaminated,13,p313
2036.44,0.0036,contaminated,13,p313
2041.88,0.0025,contaminated,13,p313
2047.32,0.002,contaminated,13,p313
2052.76,0.0033,contaminated,13,p313
2058.2,0.0047,contaminated,13,p313
2063.65,0.0008,contaminated,13,p313
2069.09,0.0009,contaminated,13,p313
2074.53,0.0031,contaminated,13,p313
2079.97,0.0035,contaminated,13,p313
2085.41,0.0039,contaminated,13,p313
2090.85,0.0015,contaminated,13,p313
2096.29,0.0029,contaminated,13,p313
2101.73,0.0019,contaminated,13,p313
2107.17,0.0024,contaminated,13,p313
2112.61,0.0012,contaminated,13,p313
2118.05,0.0021,contaminated,13,p313
2123.49,0.0025,contaminated,13,p313
2128.93,0.0022,contaminated,13,p313
2134.37,0.0022,contaminated,13,p313
2139.81,0.0012,contaminated,13,p313
2145.25,0.0009,contaminated,13,p313
2150.69,0.0034,contaminated,13,p313
2156.13,0.0038,contaminated,13,p313
2161.57,0.0037,contaminated,13,p313
2167.02,0.002,contaminated,13,p313
2172.46,0.0032,contaminated,13,p313
2177.9,0.0048,contaminated,13,p313
2183.34,0.0029,contaminated,13,p313
2188.78,0.0021,contaminated,13,p313
2194.22,0.0028,contaminated,13,p313
2199.66,0.0011,contaminated,13,p313
2205.1,0.0009,contaminated,13,p313
2210.54,0.0026,contaminated,13,p313
2215.98,0.0014,contaminated,13,p313
2221.42,0.0005,contaminated,13,p313
2226.86,0.0022,contaminated,13,p313
2232.3,0.0021,contaminated,13,p313
2237.74,0.0017,contaminated,13,p313
2243.18,0.0029,contaminated,13,p313
2248.62,0.0002,contaminated,13,p313
2254.06,0.0018,contaminated,13,p313
2259.5,0.0008,contaminated,13,p313
2264.94,0.0011,contaminated,13,p313
2270.39,0.0047,contaminated,13,p313
2275.83,0.0,contaminated,13,p313
2281.27,0.0,contaminated,13,p313
2286.71,0.0004,contaminated,13,p313
2292.15,0.0,contaminated,13,p313
2297.59,0.0012,contaminated,13,p313
2303.03,0.001,contaminated,13,p313
2308.47,0.0004,contaminated,13,p313
2313.91,0.0,contaminated,13,p313
2319.35,0.0,contaminated,13,p313
2324.79,0.0002,contaminated,13,p313
2330.23,0.0025,contaminated,13,p313
2335.67,0.0019,contaminated,13,p313
2341.11,0.0022,contaminated,13,p313
2346.55,0.0,contaminated,13,p313
2351.99,0.0006,contaminated,13,p313
2357.43,0.0002,contaminated,13,p313
2362.87,0.0375,contaminated,13,p313
2368.32,0.0,contaminated,13,p313
2373.76,0.0007,contaminated,13,p313
2379.2,0.0002,contaminated,13,p313
2384.64,0.0035,contaminated,13,p313
2390.08,0.0011,contaminated,13,p313
2395.52,0.0004,contaminated,13,p313
2400.96,0.0022,contaminated,13,p313
2406.4,0.0333,contaminated,13,p313
2411.84,0.0011,contaminated,13,p313
2417.28,0.0,contaminated,13,p313
2422.72,0.0004,contaminated,13,p313
2428.16,0.0021,contaminated,13,p313
2433.6,0.0379,contaminated,13,p313
2439.04,0.0005,contaminated,13,p313
2444.48,0.0054,contaminated,13,p313
2449.92,0.047,contaminated,13,p313
2455.36,0.0357,contaminated,13,p313
2460.8,0.0262,contaminated,13,p313
2466.24,0.0258,contaminated,13,p313
2471.69,0.0357,contaminated,13,p313
2477.13,0.0282,contaminated,13,p313
2482.57,0.0918,contaminated,13,p313
2488.01,0.135,contaminated,13,p313
2493.45,0.2558,contaminated,13,p313
2498.89,0.0755,contaminated,13,p313
414.13,0.0203,contaminated,13,p113
417.32,0.0167,contaminated,13,p113
420.52,0.0192,contaminated,13,p113
423.72,0.0189,contaminated,13,p113
426.91,0.0233,contaminated,13,p113
430.11,0.0232,contaminated,13,p113
433.31,0.0208,contaminated,13,p113
436.5,0.0216,contaminated,13,p113
439.7,0.0183,contaminated,13,p113
442.9,0.0207,contaminated,13,p113
446.09,0.0202,contaminated,13,p113
449.29,0.0191,contaminated,13,p113
452.49,0.0214,contaminated,13,p113
455.68,0.0196,contaminated,13,p113
458.88,0.0218,contaminated,13,p113
462.08,0.0207,contaminated,13,p113
465.27,0.0202,contaminated,13,p113
468.47,0.0209,contaminated,13,p113
471.67,0.0205,contaminated,13,p113
474.86,0.0209,contaminated,13,p113
478.06,0.0223,contaminated,13,p113
481.26,0.0231,contaminated,13,p113
484.45,0.0239,contaminated,13,p113
487.65,0.0234,contaminated,13,p113
490.85,0.0215,contaminated,13,p113
494.04,0.0236,contaminated,13,p113
497.24,0.0278,contaminated,13,p113
500.43,0.0259,contaminated,13,p113
503.63,0.0264,contaminated,13,p113
506.83,0.0267,contaminated,13,p113
510.03,0.0275,contaminated,13,p113
513.22,0.0299,contaminated,13,p113
516.42,0.0302,contaminated,13,p113
519.61,0.0297,contaminated,13,p113
522.81,0.0308,contaminated,13,p113
526.01,0.0326,contaminated,13,p113
529.2,0.0321,contaminated,13,p113
532.4,0.0343,contaminated,13,p113
535.6,0.0346,contaminated,13,p113
538.79,0.0363,contaminated,13,p113
541.99,0.0375,contaminated,13,p113
545.19,0.0374,contaminated,13,p113
548.38,0.0373,contaminated,13,p113
551.58,0.0383,contaminated,13,p113
554.78,0.0409,contaminated,13,p113
557.97,0.0431,contaminated,13,p113
561.17,0.0415,contaminated,13,p113
564.37,0.0434,contaminated,13,p113
567.56,0.0429,contaminated,13,p113
570.76,0.043,contaminated,13,p113
573.96,0.0425,contaminated,13,p113
577.15,0.0413,contaminated,13,p113
580.35,0.0425,contaminated,13,p113
583.55,0.0434,contaminated,13,p113
586.74,0.043,contaminated,13,p113
589.94,0.0429,contaminated,13,p113
593.14,0.042,contaminated,13,p113
596.33,0.0423,contaminated,13,p113
599.53,0.0408,contaminated,13,p113
602.73,0.0405,contaminated,13,p113
605.92,0.0394,contaminated,13,p113
609.12,0.0402,contaminated,13,p113
612.32,0.0403,contaminated,13,p113
615.51,0.0382,contaminated,13,p113
618.71,0.0374,contaminated,13,p113
621.91,0.0381,contaminated,13,p113
625.1,0.0388,contaminated,13,p113
628.3,0.0373,contaminated,13,p113
631.5,0.0376,contaminated,13,p113
634.69,0.0367,contaminated,13,p113
637.89,0.0373,contaminated,13,p113
641.09,0.0379,contaminated,13,p113
644.28,0.0396,contaminated,13,p113
647.48,0.041,contaminated,13,p113
650.67,0.0375,contaminated,13,p113
653.87,0.037,contaminated,13,p113
657.07,0.0373,contaminated,13,p113
660.27,0.0332,contaminated,13,p113
663.46,0.032,contaminated,13,p113
666.66,0.0299,contaminated,13,p113
669.85,0.0292,contaminated,13,p113
673.05,0.028,contaminated,13,p113
676.25,0.0296,contaminated,13,p113
679.45,0.0277,contaminated,13,p113
682.64,0.0281,contaminated,13,p113
685.84,0.0328,contaminated,13,p113
689.03,0.0322,contaminated,13,p113
692.23,0.0317,contaminated,13,p113
695.43,0.0311,contaminated,13,p113
698.62,0.0305,contaminated,13,p113
701.82,0.03,contaminated,13,p113
705.02,0.0294,contaminated,13,p113
708.21,0.0288,contaminated,13,p113
711.41,0.0282,contaminated,13,p113
714.61,0.0277,contaminated,13,p113
717.8,0.0271,contaminated,13,p113
721.0,0.0265,contaminated,13,p113
724.2,0.026,contaminated,13,p113
727.39,0.0254,contaminated,13,p113
730.59,0.0248,contaminated,13,p113
733.79,0.0242,contaminated,13,p113
736.98,0.0237,contaminated,13,p113
740.18,0.0231,contaminated,13,p113
743.38,0.0219,contaminated,13,p113
746.57,0.0253,contaminated,13,p113
749.77,0.0239,contaminated,13,p113
752.97,0.0241,contaminated,13,p113
756.16,0.0243,contaminated,13,p113
759.36,0.0245,contaminated,13,p113
762.56,0.0247,contaminated,13,p113
765.75,0.0249,contaminated,13,p113
768.95,0.0251,contaminated,13,p113
772.15,0.0253,contaminated,13,p113
775.34,0.0258,contaminated,13,p113
778.54,0.0238,contaminated,13,p113
781.74,0.0252,contaminated,13,p113
784.93,0.0253,contaminated,13,p113
788.13,0.0256,contaminated,13,p113
791.33,0.0254,contaminated,13,p113
794.52,0.0253,contaminated,13,p113
797.72,0.0251,contaminated,13,p113
800.92,0.0249,contaminated,13,p113
804.11,0.0247,contaminated,13,p113
807.31,0.0246,contaminated,13,p113
810.51,0.0244,contaminated,13,p113
813.7,0.0242,contaminated,13,p113
816.9,0.024,contaminated,13,p113
820.1,0.0239,contaminated,13,p113
823.29,0.0237,contaminated,13,p113
826.49,0.0235,contaminated,13,p113
829.68,0.0233,contaminated,13,p113
832.88,0.0232,contaminated,13,p113
836.08,0.023,contaminated,13,p113
839.28,0.0228,contaminated,13,p113
842.47,0.0226,contaminated,13,p113
845.67,0.0208,contaminated,13,p113
848.86,0.0224,contaminated,13,p113
852.06,0.0213,contaminated,13,p113
855.26,0.0195,contaminated,13,p113
858.46,0.0206,contaminated,13,p113
861.65,0.0203,contaminated,13,p113
864.85,0.0202,contaminated,13,p113
868.04,0.0209,contaminated,13,p113
871.24,0.0201,contaminated,13,p113
874.44,0.0172,contaminated,13,p113
877.63,0.0203,contaminated,13,p113
880.83,0.0168,contaminated,13,p113
884.03,0.0207,contaminated,13,p113
887.22,0.0188,contaminated,13,p113
890.42,0.0201,contaminated,13,p113
893.62,0.0223,contaminated,13,p113
896.81,0.0223,contaminated,13,p113
900.01,0.0221,contaminated,13,p113
903.21,0.0218,contaminated,13,p113
906.4,0.0215,contaminated,13,p113
909.6,0.0213,contaminated,13,p113
912.8,0.021,contaminated,13,p113
915.99,0.0207,contaminated,13,p113
919.19,0.0205,contaminated,13,p113
922.39,0.0202,contaminated,13,p113
925.58,0.02,contaminated,13,p113
928.78,0.0197,contaminated,13,p113
931.98,0.0194,contaminated,13,p113
935.17,0.0192,contaminated,13,p113
938.37,0.0189,contaminated,13,p113
941.57,0.0186,contaminated,13,p113
944.76,0.0184,contaminated,13,p113
947.96,0.0181,contaminated,13,p113
951.16,0.0178,contaminated,13,p113
954.35,0.0176,contaminated,13,p113
957.55,0.0173,contaminated,13,p113
960.75,0.0171,contaminated,13,p113
963.94,0.0168,contaminated,13,p113
967.14,0.0165,contaminated,13,p113
970.1,0.0163,contaminated,13,p113
975.54,0.016,contaminated,13,p113
980.98,0.0156,contaminated,13,p113
986.42,0.0151,contaminated,13,p113
991.86,0.0147,contaminated,13,p113
997.3,0.0142,contaminated,13,p113
1002.74,0.0138,contaminated,13,p113
1008.18,0.0135,contaminated,13,p113
1013.62,0.014,contaminated,13,p113
1019.06,0.0146,contaminated,13,p113
1024.5,0.0151,contaminated,13,p113
1029.95,0.015,contaminated,13,p113
1035.39,0.0145,contaminated,13,p113
1040.83,0.0148,contaminated,13,p113
1046.27,0.014,contaminated,13,p113
1051.71,0.014,contaminated,13,p113
1057.15,0.0144,contaminated,13,p113
1062.59,0.0139,contaminated,13,p113
1068.03,0.0151,contaminated,13,p113
1073.47,0.0131,contaminated,13,p113
1078.91,0.0136,contaminated,13,p113
1084.35,0.0135,contaminated,13,p113
1089.79,0.0134,contaminated,13,p113
1095.23,0.0133,contaminated,13,p113
1100.67,0.0131,contaminated,13,p113
1106.11,0.013,contaminated,13,p113
1111.55,0.0129,contaminated,13,p113
1116.99,0.0128,contaminated,13,p113
1122.43,0.0126,contaminated,13,p113
1127.87,0.0125,contaminated,13,p113
1133.32,0.0124,contaminated,13,p113
1138.76,0.0123,contaminated,13,p113
1144.2,0.0122,contaminated,13,p113
1149.64,0.012,contaminated,13,p113
1155.08,0.0119,contaminated,13,p113
1160.52,0.0118,contaminated,13,p113
1165.96,0.0117,contaminated,13,p113
1171.4,0.0115,contaminated,13,p113
1176.84,0.0114,contaminated,13,p113
1182.28,0.0113,contaminated,13,p113
1187.72,0.0112,contaminated,13,p113
1193.16,0.0111,contaminated,13,p113
1198.6,0.0111,contaminated,13,p113
1204.04,0.0113,contaminated,13,p113
1209.48,0.0116,contaminated,13,p113
1214.92,0.012,contaminated,13,p113
1220.36,0.0114,contaminated,13,p113
1225.8,0.0123,contaminated,13,p113
1231.24,0.0119,contaminated,13,p113
1236.69,0.0121,contaminated,13,p113
1242.13,0.0122,contaminated,13,p113
1247.57,0.0118,contaminated,13,p113
1253.01,0.011,contaminated,13,p113
1258.45,0.0109,contaminated,13,p113
1263.89,0.011,contaminated,13,p113
1269.33,0.0108,contaminated,13,p113
1274.77,0.0124,contaminated,13,p113
1280.21,0.0116,contaminated,13,p113
1285.65,0.0117,contaminated,13,p113
1291.09,0.0116,contaminated,13,p113
1296.53,0.0106,contaminated,13,p113
1301.97,0.0107,contaminated,13,p113
1307.41,0.0098,contaminated,13,p113
1312.85,0.0099,contaminated,13,p113
1318.29,0.0112,contaminated,13,p113
1323.73,0.0084,contaminated,13,p113
1329.17,0.0125,contaminated,13,p113
1334.61,0.0123,contaminated,13,p113
1340.06,0.0122,contaminated,13,p113
1345.5,0.012,contaminated,13,p113
1350.94,0.0118,contaminated,13,p113
1356.38,0.0117,contaminated,13,p113
1361.82,0.0115,contaminated,13,p113
1367.26,0.0113,contaminated,13,p113
1372.7,0.0112,contaminated,13,p113
1378.14,0.011,contaminated,13,p113
1383.58,0.0109,contaminated,13,p113
1389.02,0.0107,contaminated,13,p113
1394.46,0.0106,contaminated,13,p113
1399.9,0.0104,contaminated,13,p113
1405.34,0.0103,contaminated,13,p113
1410.78,0.0101,contaminated,13,p113
1416.22,0.01,contaminated,13,p113
1421.66,0.0098,contaminated,13,p113
1427.1,0.0097,contaminated,13,p113
1432.54,0.0095,contaminated,13,p113
1437.98,0.0094,contaminated,13,p113
1443.43,0.0092,contaminated,13,p113
1448.87,0.0091,contaminated,13,p113
1454.31,0.009,contaminated,13,p113
1459.75,0.0088,contaminated,13,p113
1465.19,0.0087,contaminated,13,p113
1470.63,0.0085,contaminated,13,p113
1476.07,0.0084,contaminated,13,p113
1481.51,0.0083,contaminated,13,p113
1486.95,0.0081,contaminated,13,p113
1492.39,0.008,contaminated,13,p113
1497.83,0.0068,contaminated,13,p113
1503.27,0.0052,contaminated,13,p113
1508.71,0.0054,contaminated,13,p113
1514.15,0.006,contaminated,13,p113
1519.59,0.0059,contaminated,13,p113
1525.03,0.0071,contaminated,13,p113
1530.47,0.0072,contaminated,13,p113
1535.91,0.0061,contaminated,13,p113
1541.35,0.0079,contaminated,13,p113
1546.8,0.0064,contaminated,13,p113
1552.24,0.007,contaminated,13,p113
1557.68,0.0075,contaminated,13,p113
1563.12,0.0074,contaminated,13,p113
1568.56,0.0081,contaminated,13,p113
1574.0,0.006,contaminated,13,p113
1579.44,0.0075,contaminated,13,p113
1584.88,0.0064,contaminated,13,p113
1590.32,0.0072,contaminated,13,p113
1595.76,0.0078,contaminated,13,p113
1601.2,0.0072,contaminated,13,p113
1606.64,0.0077,contaminated,13,p113
1612.08,0.0076,contaminated,13,p113
1617.52,0.0071,contaminated,13,p113
1622.96,0.0077,contaminated,13,p113
1628.4,0.0074,contaminated,13,p113
1633.84,0.0072,contaminated,13,p113
1639.28,0.0077,contaminated,13,p113
1644.72,0.0071,contaminated,13,p113
1650.17,0.0075,contaminated,13,p113
1655.61,0.0058,contaminated,13,p113
1661.05,0.0079,contaminated,13,p113
1666.49,0.0063,contaminated,13,p113
1671.93,0.0079,contaminated,13,p113
1677.37,0.0083,contaminated,13,p113
1682.81,0.0063,contaminated,13,p113
1688.25,0.0077,contaminated,13,p113
1693.69,0.0072,contaminated,13,p113
1699.13,0.0073,contaminated,13,p113
1704.57,0.0065,contaminated,13,p113
1710.01,0.0067,contaminated,13,p113
1715.45,0.0072,contaminated,13,p113
1720.89,0.0074,contaminated,13,p113
1726.33,0.0067,contaminated,13,p113
1731.77,0.0051,contaminated,13,p113
1737.21,0.0059,contaminated,13,p113
1742.65,0.0057,contaminated,13,p113
1748.09,0.0052,contaminated,13,p113
1753.54,0.0064,contaminated,13,p113
1758.98,0.0074,contaminated,13,p113
1764.42,0.0063,contaminated,13,p113
1769.86,0.0048,contaminated,13,p113
1775.3,0.0072,contaminated,13,p113
1780.74,0.0071,contaminated,13,p113
1786.18,0.007,contaminated,13,p113
1791.62,0.0068,contaminated,13,p113
1797.06,0.0067,contaminated,13,p113
1802.5,0.0066,contaminated,13,p113
1807.94,0.0064,contaminated,13,p113
1813.38,0.0063,contaminated,13,p113
1818.82,0.0062,contaminated,13,p113
1824.26,0.0061,contaminated,13,p113
1829.7,0.0059,contaminated,13,p113
1835.14,0.0058,contaminated,13,p113
1840.58,0.0057,contaminated,13,p113
1846.02,0.0056,contaminated,13,p113
1851.46,0.0054,contaminated,13,p113
1856.91,0.0053,contaminated,13,p113
1862.35,0.0052,contaminated,13,p113
1867.79,0.0051,contaminated,13,p113
1873.23,0.0049,contaminated,13,p113
1878.67,0.0048,contaminated,13,p113
1884.11,0.0047,contaminated,13,p113
1889.55,0.0046,contaminated,13,p113
1894.99,0.0045,contaminated,13,p113
1900.43,0.0043,contaminated,13,p113
1905.87,0.0042,contaminated,13,p113
1911.31,0.0041,contaminated,13,p113
1916.75,0.004,contaminated,13,p113
1922.19,0.0038,contaminated,13,p113
1927.63,0.0037,contaminated,13,p113
1933.07,0.0036,contaminated,13,p113
1938.51,0.0035,contaminated,13,p113
1943.95,0.0034,contaminated,13,p113
1949.39,0.0032,contaminated,13,p113
1954.83,0.0031,contaminated,13,p113
1960.28,0.003,contaminated,13,p113
1965.72,0.0029,contaminated,13,p113
1971.16,0.0028,contaminated,13,p113
1976.6,0.0026,contaminated,13,p113
